Account,trade_date,sentiment_binary,daily_pnl,avg_pnl_per_trade,pnl_volatility,num_trades,total_volume,avg_trade_size,total_fees,buy_ratio,win_rate,net_pnl,volume_segment,frequency_segment,performance_segment
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-23,Greed,12082.95,6041.475,3625.590711629245,2,27187.5,13593.75,2.609998,1.0,1.0,12080.340002,High Volume,Infrequent,Inconsistent
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-24,Greed,0.0,0.0,0.0,7,30187.510000000002,4312.501428571429,2.897994,0.0,0.0,-2.897994,High Volume,Infrequent,Inconsistent
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-01-08,Greed,0.0,0.0,0.0,12,35601.47,2966.789166666667,7.216085,0.0,0.0,-7.216085,High Volume,Infrequent,Inconsistent
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-01-15,Greed,0.0,0.0,0.0,2,96910.0,48455.0,9.303358000000001,0.0,0.0,-9.303358000000001,High Volume,Infrequent,Inconsistent
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-01-16,Greed,0.0,0.0,0.0,30,45251.76,1508.392,5.304123000000001,0.0,0.0,-5.304123000000001,High Volume,Infrequent,Inconsistent
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-08,Fear,0.0,0.0,0.0,5,51613.57,10322.714,4.9549009999999996,0.0,0.0,-4.9549009999999996,High Volume,Infrequent,Inconsistent
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-08,Fear,11894.061848,1081.2783498181818,924.8825872053743,11,58503.1,5318.463636363636,13.970236,1.0,1.0,11880.091612,High Volume,Infrequent,Inconsistent
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-11,Fear,9461.082288,155.09970963934427,876.5854566151847,61,149251.29,2446.7424590163937,26.326207999999998,0.04918032786885246,0.04918032786885246,9434.75608,High Volume,Infrequent,Inconsistent
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-14,Fear,16017.255710000001,2002.1569637500002,3277.1685112743385,8,9614.24,1201.78,2.42254,1.0,1.0,16014.833170000002,High Volume,Infrequent,Inconsistent
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-18,Fear,63015.976505,12603.195301,9569.510907983335,5,114984.85,22996.97,11.038543,0.8,1.0,63004.937961999996,High Volume,Infrequent,Inconsistent
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-19,Fear,0.0,0.0,0.0,58,338670.98,5839.154827586207,16.256326979,0.3620689655172414,0.0,-16.256326979,High Volume,Infrequent,Inconsistent
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-04-10,Fear,8720.984286,792.8167532727274,928.087085588767,11,44026.89,4002.4445454545453,9.213747,1.0,1.0,8711.770539000001,High Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-04-20,Greed,0.0,0.0,0.0,20,48733.65,2436.6825,117.08919,1.0,0.0,-117.08919,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-04-25,Greed,0.0,0.0,0.0,68,51261.869999999995,753.8510294117647,136.01682,1.0,0.0,-136.01682,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-06-19,Greed,0.0,0.0,0.0,3,23168.39,7722.796666666666,7.235789,1.0,0.0,-7.235789,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-06-20,Greed,57478.456026,7184.80700325,6997.004674706841,8,169507.75,21188.46875,0.0,0.0,1.0,57478.456026,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-23,Greed,88084.992348,384.6506216069869,611.3254701869841,229,245547.44,1072.2595633187773,24.554663,0.0,1.0,88060.437685,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-24,Greed,0.0,0.0,0.0,2,0.67,0.335,0.0,0.0,0.0,0.0,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-25,Greed,0.0,0.0,0.0,1,0.94,0.94,0.0,0.0,0.0,0.0,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-10,Fear,0.0,0.0,0.0,1,0.68,0.68,0.0,0.0,0.0,0.0,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-12,Fear,0.0,0.0,0.0,1,0.61,0.61,0.0,0.0,0.0,0.0,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-13,Fear,0.0,0.0,0.0,1,0.67,0.67,0.0,0.0,0.0,0.0,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-14,Fear,0.0,0.0,0.0,1,0.53,0.53,0.0,0.0,0.0,0.0,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-30,Fear,0.0,0.0,0.0,1,0.62,0.62,0.0,0.0,0.0,0.0,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-31,Fear,0.0,0.0,0.0,1,0.96,0.96,0.0,0.0,0.0,0.0,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-11,Fear,0.0,0.0,0.0,1,0.54,0.54,0.0,0.0,0.0,0.0,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-10-11,Fear,0.0,0.0,0.0,1,0.73,0.73,0.0,0.0,0.0,0.0,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-11-29,Greed,124284.948775,8285.663251666667,9492.439479325501,15,124285.34,8285.689333333334,43.499863,0.0,1.0,124241.44891199999,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-07,Fear,5615.052102,60.37690432258064,205.14299321974337,93,417119.94,4485.160645161291,47.838547,0.7419354838709677,0.25806451612903225,5567.213554999999,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-21,Greed,82117.04336,322.0276210196078,747.1058767915192,255,382634.58,1500.5277647058824,38.391857,0.0,1.0,82078.651503,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-09,Fear,0.0,0.0,0.0,79,440050.95,5570.2651898734175,44.005053,1.0,0.0,-44.005053,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-16,Fear,0.0,0.0,0.0,78,96043.49,1231.3267948717948,9.604321,0.0,0.0,-9.604321,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-18,Fear,0.0,0.0,0.0,58,87844.56,1514.5613793103448,8.784419,0.0,0.0,-8.784419,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-26,Greed,0.0,0.0,0.0,132,110627.96,838.0906060606061,11.06274,0.0,0.0,-11.06274,Low Volume,Infrequent,Inconsistent
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-29,Greed,0.0,0.0,0.0,54,143378.9,2655.1648148148147,46.178716,0.0,0.0,-46.178716,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-11-30,Greed,8.570313,1.071289125,3.030063219595612,8,1996.67,249.58375,0.10899953,0.875,0.125,8.46131347,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-01,Greed,197.422418,49.3556045,62.94127538467624,4,1434.8600000000001,358.71500000000003,0.26578693999999997,0.5,0.5,197.15663106,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-03,Greed,30.727222,0.7316005238095238,4.741313289628889,42,13860.79,330.0188095238095,2.2336630299999998,0.6190476190476191,0.023809523809523808,28.493558970000002,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-04,Greed,910.584797,8.927301931372549,35.126014720096556,102,81173.16,795.8152941176471,21.44827514,0.38235294117647056,0.13725490196078433,889.13652186,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-05,Greed,3174.023699,10.944909306896552,40.69675703904683,290,170421.23,587.6594137931035,48.58217003,0.5,0.36551724137931035,3125.44152897,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-06,Greed,514.886454,4.767467166666666,20.410968619664217,108,108996.49,1009.2267592592593,22.34087872,0.5648148148148148,0.2962962962962963,492.54557528,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-07,Greed,1040.616939,5.781205216666667,19.50445167328278,180,104429.77,580.1653888888889,30.76567825,0.46111111111111114,0.35,1009.85126075,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-08,Greed,227.072158,3.29090084057971,7.941977691653922,69,29213.01,423.3769565217391,8.07278965,0.4782608695652174,0.36231884057971014,218.99936835,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-09,Greed,311.290605,5.659829181818182,17.73776328038439,55,21974.62,399.53854545454544,5.26450568,0.5818181818181818,0.34545454545454546,306.02609932,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-10,Greed,1474.670598,8.102585703296702,21.081501494049345,182,93195.85,512.06510989011,22.51617703,0.5989010989010989,0.36813186813186816,1452.1544209699998,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-11,Greed,1157.689489,3.562121504615385,11.902295529430317,325,99971.13,307.6034769230769,26.5157439,0.36,0.3353846153846154,1131.1737451000001,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-12,Greed,574.398074,3.6125665031446537,24.132025503416923,159,72883.76,458.38842767295597,22.0703145,0.4716981132075472,0.2893081761006289,552.3277595,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-13,Greed,587.630504,3.970476378378378,20.106001674450514,148,84942.25,573.9341216216217,25.65326308,0.527027027027027,0.35135135135135137,561.97724092,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-14,Greed,1178.021061,19.000339693548387,48.89959570783786,62,30278.13,488.356935483871,8.74278152,0.5806451612903226,0.45161290322580644,1169.2782794799998,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-15,Greed,10303.889423,56.92756587292818,148.0001276686137,181,112668.17,622.4760773480663,23.25335902,0.5193370165745856,0.40331491712707185,10280.63606398,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-16,Greed,333.398209,3.6238935760869566,23.356373571303024,92,52876.26,574.7419565217391,16.03156007,0.391304347826087,0.29347826086956524,317.36664893,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-17,Greed,21172.081622,53.464852580808085,189.3991002125674,396,129805.8,327.79242424242426,199.94217869000002,0.37626262626262624,0.29292929292929293,20972.139443310003,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-18,Greed,3311.822419,14.6540815,76.07547498267795,226,86052.91,380.76508849557524,18.89955487,0.5176991150442478,0.2079646017699115,3292.92286413,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-19,Greed,3491.018544,25.85939662222222,74.75673535213916,135,57751.18,427.7865185185185,13.976246,0.5481481481481482,0.4666666666666667,3477.042298,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-20,Greed,6049.6938279999995,47.263233031249996,115.62248970509154,128,91938.23,718.267421875,19.1604582,0.546875,0.421875,6030.5333697999995,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-21,Greed,7454.276452,32.55142555458515,117.14406706772697,229,108787.48,475.0544978165939,26.48990497,0.28820960698689957,0.37554585152838427,7427.78654703,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-22,Greed,1063.854341,10.429944519607844,43.421901877794134,102,45077.15,441.9328431372549,11.49957516,0.5098039215686274,0.29411764705882354,1052.35476584,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-23,Greed,4704.4420789999995,9.679921973251028,38.03723098594662,486,232631.06,478.66473251028805,49.01431857,0.48559670781893005,0.39711934156378603,4655.42776043,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-24,Greed,1506.989241,12.454456537190083,37.24627643815608,121,47558.84,393.04826446280987,11.80372348,0.4628099173553719,0.4214876033057851,1495.18551752,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-25,Greed,271.246809,2.7398667575757574,17.072413825274634,99,42991.41,434.2566666666667,12.22302302,0.41414141414141414,0.30303030303030304,259.02378597999996,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-26,Greed,9136.439892,57.102749325000005,200.56916867135533,160,140106.52,875.6657499999999,23.77648759,0.2875,0.35,9112.663404410001,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-27,Greed,1473.2450880000001,12.810826852173914,77.14631728449714,115,50553.15,439.5926086956522,8.41063022,0.6086956521739131,0.6086956521739131,1464.83445778,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-28,Greed,74.156745,1.724575465116279,6.3330243803669255,43,12309.66,286.27116279069764,3.056162,0.23255813953488372,0.23255813953488372,71.100583,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-29,Greed,1609.679253,17.496513619565217,113.55303849577996,92,43522.47,473.0703260869565,9.68390019,0.5217391304347826,0.42391304347826086,1599.99535281,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-30,Greed,240.749155,4.080494152542373,7.621157418577797,59,31326.61,530.9594915254237,7.35761818,0.6101694915254238,0.5084745762711864,233.39153682,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-31,Greed,97.688169,0.9867491818181818,7.295650508382559,99,53653.47,541.9542424242425,10.834892759999999,0.3434343434343434,0.0707070707070707,86.85327624,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-01,Greed,17.784696,1.1115435,2.448537215023288,16,10126.42,632.90125,2.4354733299999998,0.5625,0.1875,15.34922267,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-02,Greed,677.276764,7.525297377777777,19.335400507848206,90,49367.17,548.5241111111111,12.32442837,0.3333333333333333,0.4777777777777778,664.95233563,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-03,Greed,846.655814,8.300547196078432,33.4328940612474,102,32800.7,321.5754901960784,8.26689217,0.5,0.23529411764705882,838.38892183,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-04,Greed,73.451675,1.2886258771929824,16.157620885863043,57,35836.36,628.7080701754386,11.11830504,0.3508771929824561,0.2631578947368421,62.33336996,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-05,Greed,8.594753,0.2261777105263158,4.12532342466208,38,16718.76,439.9673684210526,3.637846,0.02631578947368421,0.10526315789473684,4.956907000000001,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-06,Greed,559.643925,6.6624276785714285,25.312321679376005,84,34855.47,414.94607142857143,8.41166125,0.32142857142857145,0.20238095238095238,551.23226375,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-07,Greed,289.257865,7.231446624999999,28.558201778882182,40,52479.39,1311.98475,15.45636535,0.75,0.775,273.80149965,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-08,Greed,1377.989592,7.3689282994652405,47.94006560531221,187,98159.5,524.9171122994652,21.28229039,0.6684491978609626,0.3155080213903743,1356.7073016099998,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-09,Greed,279.587921,2.943030747368421,38.82852014386505,95,47362.46,498.5522105263158,8.90539163,0.47368421052631576,0.18947368421052632,270.68252937,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-11,Greed,71.39075800000003,1.8305322564102573,64.29070219323386,39,18892.82,484.43128205128204,4.54955043,0.41025641025641024,0.1794871794871795,66.84120757000004,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-12,Greed,103.67729899999999,2.3563022499999997,10.193927007589929,44,12408.44,282.01,3.293735,0.22727272727272727,0.13636363636363635,100.38356399999999,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-13,Greed,218.429393,3.2601401940298507,13.200103238987742,67,36198.159999999996,540.2710447761193,6.27312638,0.417910447761194,0.11940298507462686,212.15626662,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-14,Greed,992.803005,12.567126645569621,36.78928814662116,79,38267.17,484.3945569620253,10.242217,0.3924050632911392,0.31645569620253167,982.560788,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-15,Greed,361.155853,5.016053513888888,24.03276572900751,72,57030.04,792.0838888888889,12.192425,0.2361111111111111,0.375,348.96342799999996,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-16,Greed,319.22369499999996,3.6275419886363633,16.10703442509261,88,41126.4,467.3454545454546,10.940006,0.23863636363636365,0.26136363636363635,308.283689,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-17,Greed,498.16985999999997,9.9633972,15.813620431514275,50,27936.4,558.7280000000001,6.950725,0.4,0.5,491.219135,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-18,Greed,307.105046,9.032501352941177,28.54562234074884,34,19851.68,583.8729411764706,5.770882,0.5294117647058824,0.5,301.334164,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-19,Greed,541.742729,20.06454551851852,63.535173298414236,27,23085.75,855.0277777777778,6.11348625,0.5555555555555556,0.37037037037037035,535.62924275,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-20,Greed,2262.94445,34.28703712121212,71.33182043345506,66,74679.35,1131.5053030303031,19.95400583,0.7121212121212122,0.5606060606060606,2242.99044417,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-21,Greed,287.821918,22.140147538461537,44.040278288195694,13,8391.970000000001,645.536153846154,1.319882,0.6923076923076923,0.46153846153846156,286.502036,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-22,Greed,2867.6138889999997,29.26136621428571,70.45458331633621,98,57621.06,587.97,15.80750989,0.24489795918367346,0.35714285714285715,2851.80637911,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-23,Greed,420.491149,16.1727365,47.664093575498896,26,13030.16,501.15999999999997,3.0741254,0.7307692307692307,0.46153846153846156,417.4170236,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-24,Greed,553.5255989999999,13.838139974999999,26.738494560582428,40,23353.56,583.839,5.12333,0.7,0.45,548.4022689999999,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-25,Greed,416.148576,11.559682666666667,44.179949289795736,36,21878.85,607.7458333333333,5.431335,0.5277777777777778,0.5555555555555556,410.717241,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-26,Greed,535.938645,29.774369166666663,33.72429467105749,18,10555.17,586.3983333333333,2.92850952,0.2222222222222222,0.8888888888888888,533.0101354799999,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-27,Greed,1295.825632,15.612357012048193,40.63206551761363,83,49840.7,600.4903614457832,12.12066081,0.8072289156626506,0.40963855421686746,1283.7049711900002,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-28,Greed,475.702642,11.062852139534884,34.39355229994939,43,24844.39,577.776511627907,5.93309995,0.18604651162790697,0.627906976744186,469.76954205000004,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-29,Greed,41.935052,2.995360857142857,7.183819265049678,14,6247.03,446.21642857142854,0.8821652,0.9285714285714286,0.21428571428571427,41.052886799999996,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-30,Greed,783.829317,17.81430265909091,44.55261689840993,44,27933.38,634.8495454545455,5.71837649,0.09090909090909091,0.4318181818181818,778.11094051,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-31,Greed,488.582241,8.571618263157895,16.695442792031972,57,24289.19,426.12614035087717,6.77194479,0.19298245614035087,0.40350877192982454,481.81029621,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-01,Greed,526.448209,15.95297603030303,43.84021689979689,33,16189.18,490.5812121212121,4.45882435,0.696969696969697,0.696969696969697,521.98938465,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-02,Greed,-782.6517170000001,-7.246775157407408,81.79797484462085,108,51360.13,475.55675925925925,9.80744787,0.7685185185185185,0.25,-792.4591648700001,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-03,Fear,2440.916534,13.411629307692307,39.76608337596074,182,115299.86,633.5157142857142,31.19285849,0.5934065934065934,0.4010989010989011,2409.72367551,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-04,Greed,874.3810560000001,25.717089882352944,79.3824007466573,34,13258.83,389.9655882352941,3.60856375,0.4117647058823529,0.47058823529411764,870.77249225,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-07,Fear,126.11297599999999,7.418410352941176,11.949853629655175,17,4899.89,288.2288235294118,1.310367,0.5294117647058824,0.8235294117647058,124.80260899999999,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-08,Fear,78.902492,3.586476909090909,9.54623067150209,22,11717.3,532.6045454545455,2.55113821,0.8636363636363636,0.22727272727272727,76.35135378999999,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-10,Fear,4.42722,0.73787,1.3732785826108262,6,3127.92,521.32,0.8109869999999999,0.0,0.3333333333333333,3.6162330000000003,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-19,Fear,89.261197,4.057327136363636,13.023161396913883,22,6685.82,303.90090909090907,1.10465516,0.8636363636363636,0.2727272727272727,88.15654183999999,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-21,Greed,165.776644,11.051776266666668,16.84484791404342,15,4523.86,301.59066666666666,1.340015,0.4,0.7333333333333333,164.436629,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-25,Fear,3455.584856,18.187288715789474,48.0145630511885,190,97378.41,512.5179473684211,22.8050811,0.7315789473684211,0.3684210526315789,3432.7797749,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-26,Fear,-200.798196,-7.171364142857143,20.25522365345137,28,16892.92,603.3185714285713,4.536323,0.14285714285714285,0.10714285714285714,-205.334519,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-27,Fear,-195.841458,-10.880080999999999,25.863374757079022,18,5942.13,330.11833333333334,1.576707,0.3888888888888889,0.05555555555555555,-197.418165,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-28,Fear,933.170538,13.143247014084507,33.636019756172246,71,36506.49,514.1759154929578,9.075402,0.6619718309859155,0.36619718309859156,924.0951359999999,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,Fear,109.593094,4.059003481481481,23.020144334875003,27,16664.18,617.1918518518519,4.519368,0.18518518518518517,0.4444444444444444,105.073726,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,Fear,349.12092600000005,16.624806000000003,38.24950816593479,21,23240.57,1106.6938095238095,4.79176368,0.14285714285714285,0.38095238095238093,344.3291623200001,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,Fear,376.017126,11.394458363636364,33.16833883989421,33,19510.13,591.2160606060606,5.595643,0.21212121212121213,0.36363636363636365,370.421483,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,Fear,444.266681,13.88333378125,42.32722761774259,32,16090.35,502.8234375,3.82318985,0.96875,0.21875,440.44349115,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-05,Fear,423.18325600000003,20.15158361904762,49.39432867612523,21,11551.92,550.0914285714285,1.48670832,0.6190476190476191,0.2857142857142857,421.69654768000004,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-06,Fear,102.92652,8.57721,50.11601874198839,12,8915.96,742.9966666666666,2.50836533,0.3333333333333333,0.5,100.41815466999999,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-07,Fear,781.670551,12.607589532258066,50.56622182387642,62,28747.42,463.668064516129,5.64248208,0.6935483870967742,0.25806451612903225,776.02806892,Low Volume,Infrequent,Inconsistent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,Fear,119.3611,3.850358064516129,9.63162044544652,31,13947.75,449.9274193548387,2.828469,0.8387096774193549,0.22580645161290322,116.532631,Low Volume,Infrequent,Inconsistent
